ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system,refund_amount_normalized,canonical
TK-254094,2026-06-17 00:53,2026-06-17 04:29,2026-06-18 04:49,resolved,email,C105588,VR898635,VA-EB-PL1,Delivery & Shipping,High,Logistics,A3031,0,2.0,2124.0,DOA-REPL,N,"PRODUCT: THE PULSE BUDS
ORDER: VR898635
PURCHASED: 09-06-2026
ISSUE: BOX WAS CRUSHED AND THE THE PULSE BUDS IS CRACKED
TRIED: REFUSED NOTHING AS I DIDN'T NOTICE TILL LATER
EXPECTED: REPLACEMENT",Refund of Rs 2124 initiated to source. Issue: damaged in transit. Checked with courier for damage claim. -- Refund issued; replacement not applicable (out of stock).,helpdesk,2124.0,True
TK-254104,2026-06-17 10:27,2026-06-17 11:58,2026-06-17 12:28,resolved,email,C100380,,VA-NB-ARC,Other,High,Email Frontline,A3021,0,,130.0,DUP-PAYMENT,N,"paid via upi, amount deducted, no order confirmation",issue: failed ord after payment | confirmed w/ payment gateway -> full rfnd processed (130) ~Meera,helpdesk,130.0,True
TK-254112,2026-06-17 15:55,2026-06-17 16:08,2026-06-19 16:27,resolved,chat,C107516,VR905218,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3030,0,,319.0,LOST-TRANSIT,N,"Dear Sir/Madam,

I am writing with reference to my order of the Pulse buds (VR905218) placed on 05-06-2026. Tracking has said out for delivery for a week now. I have checked the tracking page daily. I request you to process a refund to my original payment method.

Regards,
Riya George",Customer states shipment not received. Raised ticket with courier partner. Refund initiated as lost in transit.,helpdesk,319.0,True
TK-254121,2026-06-17 21:14,2026-06-17 22:57,2026-06-18 23:20,closed,email,C103550,VR889794,VA-EB-AIR,Returns & Refunds,High,Returns Desk,A3038,0,,1799.0,RETURN-QC-OK,N,"To the Vireo Customer Care Team,

I am writing w/ reference to my order of AirLite (VR889794) placed on May 25.  Still waiting for my refund. I have emailed twice. I request u to kindly arrange a replacement.

Yours faithfully,
Mohammed Chatterjee","1. Refund pending
2. chk reverse pickup QC status
3. Refund approved, Rs 1799, 5-7 working days",helpdesk,1799.0,True
TK-254122,2026-06-17 22:07,2026-06-17 22:08,2026-06-17 22:40,resolved,chat,C102949,,VA-HP-ST2,Billing & Payments,High,Billing,A3013,1,,4999.0,DUP-PAYMENT,N,"i bought strata 2 on 15-06-2026. payment was deducted but no order was created.
i tried logging out & in. nothing changed.
can someone fix this?
thank you, kavya",refunded rs 4999. issue: amount deducted without order. confirmed with payment gateway. via chat frontline.,helpdesk,4999.0,True
TK-254125,2026-06-18 06:19,2026-06-18 06:27,2026-06-18 06:46,resolved,chat,C104299,VR889056,VA-EB-PL2,Billing & Payments,High,Billing,A3034,0,5.0,3499.0,GW-OTHER,N,"Pathetic experience honestly.  I bought Pulse2 on June 09. payment was deducted but no order was created. I already checked bank statement. I want a replacement or refund, nothing else.",closed,helpdesk,3499.0,True
TK-254130,2026-06-18 11:08,2026-06-18 20:52,2026-06-18 21:07,resolved,email,C103570,VR897012,VA-EB-PL1,Other,Normal,Email Frontline,A3018,0,,2374.0,CANCEL,N,"hey
cancel order vr897012
my pulse VR897012
kindly do the needful","cx: order cancellation | cancelled before dispatch -> already shipped, advised rto/return",helpdesk,2374.0,True
TK-254135,2026-06-18 13:24,2026-06-18 14:30,2026-06-20 17:53,resolved,voice,C103008,,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3041,0,,2799.0,WTY-BUYBACK,Y,"hello
i sent the unit in 9 days ago and have heard nothing
??","1. Warranty claim status
2. Checked QC report
3. Cx updated, ETA shared. Sent a new unit and released the money as well, cx was in tears on call.",helpdesk,2799.0,True
TK-254136,2026-06-18 13:51,2026-06-18 14:01,2026-06-18 14:34,resolved,chat,C108181,VR909148,VA-AC-CBL,Billing & Payments,High,Billing,A3035,0,4.0,399.0,DUP-PAYMENT,N,"I have been a loyal customer and this is how u treat me. Order VR909148 (USB-C cable). paid via UPI, amount deducted, no order confirmation. I already waited 24 hours. Escalate this to someone senior.",Cx says failed order after payment. conf w/ payment gateway. Refunded Rs 399. Cx satisfied on chat.,helpdesk,399.0,True
TK-254143,2026-06-18 19:55,2026-06-18 20:26,2026-06-18 20:44,resolved,voice,C100912,VR908174,VA-EB-PL2,Other,Normal,Voice Frontline,A3026,0,3.0,2974.0,CANCEL,N,"[IVR transcript] team, change of mind, please stop the shipment please jaldi the pulse 2 earbuds hello??",cx: cancellation request | cancelled before dispatch -> rfnd of rs 2974 initiated to source //AAD,helpdesk,2974.0,True
TK-254153,2026-06-19 07:21,2026-06-19 12:18,2026-06-19 12:43,resolved,email,C107608,,VA-SW-NX2,Billing & Payments,Normal,Billing,A3032,0,5.0,975.0,DUP-PAYMENT,N,"Hey, Ordered the Nexa 2 2 weeks ago.  UPI shows success, ur app shows nothing. I checked bank statement. Please help. Rgds Zaid","1. failed ord after payment
2. confirmed with payment gateway
3. refunded rs 975 ~Sneha",helpdesk,975.0,True
TK-254155,2026-06-19 08:58,2026-06-19 09:52,2026-06-19 10:03,resolved,voice,C105723,,VA-EB-PL2,Other,High,Voice Frontline,A3024,0,,2799.0,GW-OTHER,N,[IVR transcript] this is regarding pulse 2. cancel order. i wannt a replacement.,as discussed ~Amit,helpdesk,2799.0,True
TK-254157,2026-06-19 10:54,2026-06-19 10:57,,open,chat,C102376,VR884658,VA-EB-PL2,Billing & Payments,High,Billing,A3032,0,4.0,3499.0,PRICE-ADJ,N,promo code shows invalid. how do i get this fixed?,"1. promo code invalid
2. checked coupon validity
3. partial refund of discount amount issued ~Sneha",helpdesk,3499.0,True
TK-254168,2026-06-20 00:21,2026-06-20 03:09,2026-06-23 03:25,resolved,email,C107134,VR900496,VA-AC-CH65,Delivery & Shipping,Normal,Logistics,A3029,1,4.0,1499.0,GW-OTHER,N,"Namaste, Order VR900496 (the GaN charger). My order has not been delivered yet. Please call me on my registered number.","courier confirmed delivery for 25 jun, cx informed. issue: shipment not received. confirmed address with cx. cx got the amount back, also sending a new set to keep him happy. -RM",helpdesk,1499.0,True
TK-254169,2026-06-20 05:02,2026-06-20 07:06,2026-06-20 07:19,resolved,email,C108040,,VA-EB-PL2,Other,Low,Email Frontline,A3022,0,,297.0,CANCEL,N,"Product: my Pulse 2
Purchased: May 31
Issue: please cancel, ordered by mistake
Tried: tried cancel button, greyed out
Expected: callback","Cx reported cancel order. Cancelled before dispatch. Cancelled, refund initiated.",helpdesk,297.0,True
TK-254172,2026-06-20 09:48,2026-06-20 10:54,2026-06-25 14:12,resolved,voice,C107138,VR890959,VA-SW-NX2,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,,6499.0,GW-OTHER,Y,"service centre took it, now silence","warranty claim status | followed up with service centre -> cx updated, eta shared (sop 3.1) -- amount returned to card; fresh unit shipped from blr warehouse. ~Reyansh",helpdesk,6499.0,True
TK-254183,2026-06-20 12:45,2026-06-20 13:32,2026-06-22 14:01,closed,voice,C105120,VR885534,VA-SW-NX2,Delivery & Shipping,High,Logistics,A3028,0,3.0,6174.0,DOA-REPL,N,really frustrating. this is regarding my nexa 2 watch. product arrived damaged. i already refused nothing as i didn't notice till later. refund. now.,cx states transit damage. checked w/ courier for damage claim. rplc dispatched.,helpdesk,6174.0,True
TK-254197,2026-06-20 19:02,2026-06-20 22:43,2026-06-20 23:04,closed,email,C108028,VR893107,VA-EB-PL2,Billing & Payments,High,Billing,A3034,0,,3499.0,GW-OTHER,N,"hello vireo,
order vr893107 (the pulse 2 earbuds). card charged two times.
i waited a week.
veyr poor quality.
please call me on my registered number.",as discussed,helpdesk,3499.0,True
TK-254202,2026-06-20 21:28,2026-06-20 22:01,2026-06-20 22:37,resolved,voice,C107099,VR893231,VA-EB-AIR,Charging & Battery,Normal,Voice Frontline,A3003,0,,1709.0,GW-OTHER,Y,[IVR transcript] hi no light comes on the case when i plug it in the airrlite buds anyone there,"1. Case not charging
2. Checked for lint in port
3. Replacement case raised (SOP 4.2) | Refund processed to source; rplc unit also shipped. -KS",helpdesk,1709.0,True
TK-254212,2026-06-21 09:47,2026-06-21 09:51,2026-06-21 10:02,resolved,chat,C106429,VR902685,VA-NB-ARC,Billing & Payments,High,Billing,A3032,0,4.0,1039.0,PRICE-ADJ,N,"Dear Sir/Madam,

I am writing with reference to my order of my Arc (VR902685) placed on 15 Jun.  Coupon code not working. I have tried on app and website. I request you to process a refund to my original payment method.

Yours faithfully,
Manpreet Kaur",partial rfnd of discount amount issued,helpdesk,1039.0,True
TK-254226,2026-06-21 13:23,2026-06-21 13:24,2026-06-21 13:40,resolved,chat,C104636,VR892986,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3013,0,,3324.0,DOA-REPL,Y,"To the Vireo Customer Care Team,

I am writing with reference to my order of pulse 2 buds (VR892986) placed on 09/06. It goes silent for a second every few minutes and comes back. I have kept phone in hand. I request you to process a refund to my original payment method.

Sincerely,
Manpreet Jadhav",fw update resolved. issue: intermittent disconnects. checked fw 2.7.5. | full refund issued and replacement dispatched as goodwill. ~Rohit,helpdesk,3324.0,True
TK-254227,2026-06-21 13:48,2026-06-21 15:26,2026-06-21 15:44,resolved,email,C106292,VR898566,VA-NB-ARC,Billing & Payments,High,Billing,A3035,0,2.0,130.0,DUP-PAYMENT,N,honestyl regretting this purchase.  i bought my arc on june 12. payment was deducted but no order was created. i already tried logging out & in. refund. now.,cx reached out - failed order after payment. Asked for UTR. Refunded Rs 130. Cx informed.,helpdesk,130.0,True
TK-254231,2026-06-21 16:59,2026-06-21 17:29,2026-06-23 17:54,resolved,voice,C100942,VR882860,VA-EB-PL2,Returns & Refunds,Low,Returns Desk,A3036,0,,3499.0,RETURN-QC-OK,N,[IVR transcript] hii refund was promised 13 days ago and nothing,re: refund not credited | checked refund status on pg -> refund of rs 3499 initiated to source,helpdesk,3499.0,True
TK-254237,2026-06-21 18:15,2026-06-21 18:46,2026-06-24 19:00,resolved,email,C103010,VR885469,VA-AC-CASE,Returns & Refunds,Normal,Returns Desk,A3036,0,3.0,1104.0,RETURN-QC-OK,N,"hey,
ordered the charging case i ordered last week. nobody came for the pickup.
please advise.
thank you harsh sen","Cx says pickup missed. Checked pickup AWB. Refund approved, Rs 1104, 5-7 working days. Follow-up not required. (SOP 3.1)",helpdesk,1104.0,True
TK-254241,2026-06-21 19:38,2026-06-21 20:30,2026-06-21 20:58,resolved,voice,C100664,,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,5.0,665.0,DUP-PAYMENT,N,"not acceptable at this price. this is regarding pulse 2. upi shows success, yur app shows nothing. i already waited 24 hours. i want a replacement or refund, nothing else.","cx reached out - payment debited, no order. Confirmed w/ payment gateway. rfnd approved, Rs 665, 5-7 wroking days. Closing.",helpdesk,665.0,True
TK-254243,2026-06-21 19:49,2026-06-21 19:50,2026-06-21 20:20,resolved,chat,C106153,,VA-SW-FIT,Billing & Payments,High,Billing,A3035,0,,200.0,GW-OTHER,N,"Really frustrating. Got teh fit band from Flipkart lasst month. the page failed after I piad & now nothing shows in my account. I already checked bank statement. I want a replacement or refund, nothing else.","Reported: payment debited, no order. Asked for UTR. Refunded Rs 200. Will monitor.",helpdesk,200.0,True
TK-254244,2026-06-21 23:51,2026-06-22 00:01,2026-06-23 00:21,resolved,chat,C105880,VR892316,VA-AC-CASE,Returns & Refunds,Normal,Returns Desk,A3037,0,,1169.0,RETURN-QC-OK,N,"I have been a loyal customer & this is how u treat me. spare casse purchased 3 weeks back, order VR892316. packed the box a week ago & it's still here. I already called courier. I want a reeplacement or refund, nothing else.",refund of rs 1169 initiated to source. issue: pickup not done. chk pickup awb. ~Manish,helpdesk,1169.0,True
TK-254245,2026-06-22 00:07,2026-06-22 00:16,2026-06-22 00:30,resolved,chat,C100239,VR890995,VA-SW-FIT,Other,Normal,Chat Frontline,A3003,1,4.0,850.0,CANCEL,N,"Hey, Nexa Fit purchased a month ago, order VR890995. Ordered the wrong colour, don't ship it. Can someone fix this? Regards","1. ord cancellation
2. Cancelled beofre dispatch
3. Refund approved, Rs 850, 5-7 working days -KS",helpdesk,850.0,True
TK-254248,2026-06-22 07:34,2026-06-22 07:35,2026-06-25 08:05,resolved,chat,C107597,VR887630,VA-AC-CASE,Returns & Refunds,Normal,Returns Desk,A3037,0,,1169.0,RETURN-QC-OK,N,Very poor quality.  Ordered replacement case recently. u picked up the item 9 days ago and my money hasn't come back. I already checked bank. Fix this or I am posting on twitter.,"refund approved, rs 1169, 5-7 working days. issue: refund pending. checked refund status on pg. ~Manish",helpdesk,1169.0,True
TK-254251,2026-06-22 09:45,2026-06-22 11:01,2026-06-24 11:29,resolved,email,C107055,,VA-NB-ARC,Returns & Refunds,Normal,Returns Desk,A3038,0,,1169.0,RETURN-QC-OK,N,"Bought my Arc arund 10-06-2026 from Amazon. Still waiting for my refund. I checked bank. Nothing changed. What do I do now? Please revert, Swati Chopra","1. Refund delay
2. Checked refund status on PG
3. Refund reprocessed",helpdesk,1169.0,True
TK-254260,2026-06-22 14:26,2026-06-22 14:27,2026-06-23 14:49,resolved,chat,C107254,,VA-SP-ORB,Delivery & Shipping,Normal,Logistics,A3030,0,2.0,5099.0,GW-OTHER,N,"Product: the Orbit smart speaker
Purchased: January 23
Issue: package not delivered even after 20 days
Tried: called the courier
Expected: replacement","Cx reported ord not delivered. conf address w/ cx. Re-shipped from warehouse.
Credited full amount, new unit also going out tomorrow. //AIS",helpdesk,5099.0,True
TK-254266,2026-06-22 16:21,2026-06-22 16:23,2026-06-27 16:49,resolved,chat,C100935,VR884972,VA-EB-PL2,Other,Normal,Chat Frontline,A3015,0,4.0,2974.0,DOA-REPL,N,tracking has said out for delivery for a week now,"re: shipment not received | conf address with cx -> rto conf, reshipped. Cx got the amount back, also sending a new set to keep him happy. [closed]",helpdesk,2974.0,True
TK-254270,2026-06-22 19:02,2026-06-22 22:23,2026-06-23 22:38,resolved,social,C108413,VR896029,VA-EB-AIR,Returns & Refunds,Normal,Returns Desk,A3037,0,4.0,1529.0,GW-OTHER,N,"i have been a loyal customer & this is how you treat me. airlite purchased in may, order vr896029. nobody came for the pickup. i already called courier. fix this or i am posting on twitter.",refunded rs 1529. issue: pickup missed. checked pickup awb. ~Manish,helpdesk,1529.0,True
TK-254279,2026-06-22 21:35,2026-06-22 22:38,2026-06-24 23:12,resolved,social,C108565,VR889496,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3038,0,,3500.0,RETURN-QC-OK,N,"Not what I expeected from Vireo.  Bought my Strata 3 headphones around 18-06-2026 from vireo.in. you picked up teh item 7 days ago and my money hasn't come back. I already checked bank. I want a replaement or refund, nothing else.",Cust contacted re rfnd pending. chk rfnd status on PG. Full rfnd processed (3500).,helpdesk,3500.0,True
TK-254285,2026-06-23 09:28,2026-06-23 10:49,2026-06-23 11:08,resolved,social,C107308,VR891204,VA-EB-AIR,Returns & Refunds,Normal,Returns Desk,A3037,0,4.0,270.0,GW-OTHER,N,This is vey disappointing. Got airlite earbuds from vireo.in 3 weeks back. return pickup has not happened. I already rescheduled pickup twice. This is the last time I buy from u,issue: pickup missed | chk pickup awb -> full refund processed (270) ~Manish,helpdesk,270.0,True
TK-254289,2026-06-23 11:54,2026-06-23 22:19,2026-06-23 22:50,resolved,email,C102776,VR909863,VA-AC-CASE,Delivery & Shipping,High,Logistics,A3028,0,2.0,1039.0,GW-OTHER,N,"there's a dent on the case straight out of the box
VR909863",contact re transit damage. chk w/ crr for damage claim. reverse pkp arranged. -- money back to source & a fresh pair shipped.,helpdesk,1039.0,True
TK-254296,2026-06-23 15:02,2026-06-24 03:57,2026-06-24 04:24,resolved,email,C102490,,VA-AC-CASE,Returns & Refunds,High,Returns Desk,A3038,0,3.0,1299.0,GW-OTHER,N,"hi, ordered the charging case i ordered in june. refund was promised 7 days ago and nothing. can someone fix this? please revert, komal agarwal","1. Refund delay
2. Checked reverse pickup QC status
3. Refund approved, Rs 1299, 5-7 working days",helpdesk,1299.0,True
TK-254297,2026-06-23 17:24,2026-06-23 17:26,2026-06-23 17:53,resolved,chat,C103905,VR880244,VA-SW-NX2,Billing & Payments,High,Billing,A3035,0,4.0,5849.0,DUP-PAYMENT,N,"namaste,
this is regarding the nexa 2. payment was deducted but no order was created.
i waited 24 hours. nothing changed.
honestly regretting this purchase.
can someone fix this?","Ticket raised for payment debited, no ord. Confirmed w/ payment gateway. Refunded Rs 5849. Case closed w/ cx consent.",helpdesk,5849.0,True
TK-254298,2026-06-23 19:24,2026-06-23 19:26,2026-06-23 19:54,resolved,chat,C103328,,VA-NB-ARC,Charging & Battery,Normal,Chat Frontline,A3022,2,,1299.0,GW-OTHER,Y,"Dear Sir/Madam,

I am writing with reference to my order of the neckband placed on 01-08-2025. Dies by lunchtime with light use. I have fully charged and discharged twice. I request you to provide a resolution within 3 working days.

Regards,
Dev Gill",Cx reported rapid battery drain. Advised disabling ANC/AOD to test. Transferred to Email Frontline. Escalated to warranty. | Refund processed to source; replacement unit also shipped.,helpdesk,1299.0,True
TK-254301,2026-06-23 19:57,2026-06-23 20:15,2026-06-23 20:48,resolved,voice,C101430,,VA-EB-PL2,Audio Quality,Normal,Voice Frontline,A3026,0,4.0,3324.0,GW-OTHER,N,"[IVR transcript] Dear team, Ordered pulse 2 buds 3 weeks back. Right earbud completely silent. I tried different phone. Nothing changed. I want my moneey back.","issue: no audio one side | asked cx to check bud in caes -> esc to wty. -- Issued refund + replacement both, TL aware. //AAD",helpdesk,3324.0,True
